state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,opening_date,operational_date,product_available,applicant_name,permit_number,region,license_type,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date,state_abbr,opening_date_census,operational_date_census,product_available_census,applicant_name_census,permit_number_census,region_census,license_type_census,tract_area_sqm
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Columbia Care - Keyser Dispensary,1740 North Keyser Avenue,Scranton,18508,,Columbia Care Scranton Dispensary,1740 N Keyser Ave,Scranton,18508,41.443241119384766,-75.6688003540039,92945.0,5859.195220103614,15.863100051879885,,,4/16/18,4/16/18,Yes,,,,,PA_0077,42.0,69.0,101200.0,42069101200.0,1012.0,2960.0,36.9,49857.0,32184.0,2256.0,448.0,118.0,17.0,11.0,810.0032920374831,6548.126802743383,17906.291603733564,71076.19102557814,147202.23803674034,26.329787234042552,111.25364803413552,False,True,False,2025-10-23,PA,4/16/18,4/16/18,Yes,,,,,68908881.78019798
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Gettysburg,1380 York Rd.,Gettysburg,17325,,Sunnyside,1380 York Rd,Gettysburg,17325,39.84666061401367,-77.19842529296875,91685.0,6210.037955772869,14.763999938964844,Sunnyside,61ed699b873a701e0aea037b,2/20/24,2/20/24,Yes,,,,,PA_0078,42.0,1.0,30600.0,42001030600.0,306.0,4884.0,49.1,85625.0,44152.0,3766.0,860.0,461.0,65.0,37.0,41.29682534534595,371.67142810811384,1353.7482529689612,13221.820279865162,28092.904830300628,37.7854487519915,13.166392611673205,False,True,False,2025-10-23,PA,2/20/24,2/20/24,Yes,,,,,960741621.8763725
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Wellness - Montgomeryville,801 Horsham Rd.,Montgomeryville,18936,,Ayr Wellness,801 Horsham Rd,Montgomeryville,18936,40.24771881103515,-75.24298095703125,91636.0,8140.429545782832,11.2568998336792,Ayr Wellness,61aca58b2812db3a0e8bd64e,11/12/21,11/12/21,Yes,,,,,PA_0079,42.0,91.0,200606.0,42091200606.0,2006.06,2978.0,47.0,100592.0,62987.0,2186.0,724.0,356.0,33.0,92.0,886.4770339755976,7819.74575144452,21241.46388528308,71850.30842107597,203422.03828717684,55.12351326623971,363.05653916997625,False,True,False,2025-10-23,PA,11/12/21,11/12/21,Yes,,,,,21244581.57848777
PA,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Verilife - Pottstown,"204 Shoemaker Rd., A",Pottstown,19464,,Verilife,204 Shoemaker Rd,Pottstown,19464,40.255611419677734,-75.6622314453125,90603.0,5719.633548057101,15.840700149536133,Verilife,66b3d1fae1fdc11b8321b525,12/4/21,12/4/21,Yes,,,,,PA_0080,42.0,91.0,209000.0,42091209000.0,2090.0,1568.0,42.2,70156.0,31814.0,1066.0,147.0,21.0,0.0,20.0,481.3368995556689,8934.972377086835,21537.494991508887,43076.92828206339,109386.734134721,17.636022514071296,116.68831839478852,False,True,False,2025-10-23,PA,12/4/21,12/4/21,Yes,,,,,34802979.76580812
PA,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Vytal Options - State College,1653 North Atherton Street,State College,16803,,Ayr Wellness Medical Marijuana Dispensary State College,2105 N Atherton St,State College,16803,40.810115814208984,-77.90974426269531,89007.0,6189.337049696812,14.38070011138916,Ayr Wellness,61aca58b2812db3a0e8bd64e,10/31/22,10/31/22,Yes,,,,,PA_0081,42.0,27.0,11302.0,42027011302.0,113.02,1684.0,30.2,47530.0,57404.0,1181.0,369.0,396.0,53.0,153.0,789.9507839670919,7123.506576995625,13679.742619937517,47810.25138011671,86429.04798085384,82.21845893310754,160.42601561320072,False,True,False,2025-10-23,PA,10/31/22,10/31/22,Yes,,,,,27187235.033724222
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Apothecarium Dispensary - Plymouth Meetin,420 Plymouth Road,Plymouth Meeting,19462,,The Apothecarium Dispensary,420 Plymouth Rd,Plymouth Meeting,19462,40.112449645996094,-75.28721618652344,88910.0,4265.90518660251,20.84200096130371,The Apothecarium Dispensary,6723702bd35a891b0b1d996b,5/4/18,5/4/18,Yes,,,,,PA_0082,42.0,91.0,210600.0,42091210600.0,2106.0,4302.0,47.1,138600.0,61128.0,3308.0,839.0,362.0,89.0,198.0,604.9000037413629,5267.371861028147,13789.202669322409,77092.68416984499,276226.40641482564,44.98186215235792,338.54070206850145,False,True,False,2025-10-23,PA,5/4/18,5/4/18,Yes,,,,,32912226.825078968
PA,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,Beyond Hello - Bristol,2412-2414 Durham Road,Bristol,19007,,BEYOND / HELLO,2412 Durham Road,Bristol,19007,40.1317138671875,-74.88716125488281,88832.0,2310.229015970069,38.45159912109375,BEYOND / HELLO,628e1f814a12fa1077e4d16d,5/11/18,5/11/18,Yes,,,,,PA_0083,42.0,17.0,100401.0,42017100401.0,1004.01,5555.0,36.0,69212.0,39472.0,3643.0,896.0,114.0,1.0,21.0,1415.559117069752,9860.87849769127,26127.342243263058,105784.31841394075,270027.83056366746,28.32830085094702,411.0023711863451,False,True,False,2025-10-23,PA,5/11/18,5/11/18,Yes,,,,,35005596.92264373
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Abington,1752 Old York Rd,Abington,19001,,Zen Leaf,1752 Old York Rd,Abington,19001,40.1335563659668,-75.11605834960938,88303.0,9571.10357755018,9.22599983215332,Zen Leaf,6339460fbe9a4e5069dfcd70,1/23/24,1/23/24,Yes,,,,,PA_0084,42.0,91.0,201607.0,42091201607.0,2016.07,3417.0,41.3,123625.0,50877.0,2328.0,512.0,481.0,101.0,0.0,1219.035642227423,12915.990797746272,31405.36568870207,95520.16717268928,488031.6866753452,46.99312714776632,491.5626283199529,False,True,False,2025-10-23,PA,1/23/24,1/23/24,Yes,,,,,18003787.281891648
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Beyond Hello - West Chester,1261 West Chester Pike,West Chester,19382,,BEYOND / HELLO,1261 W Chester Pike,West Chester,19382,39.96816635131836,-75.5550537109375,87467.0,2592.5135279891792,33.73830032348633,BEYOND / HELLO,628e1f814a12fa1077e4d16d,12/18/19,12/18/19,Yes,,,,,PA_0085,42.0,29.0,302705.0,42029302705.0,3027.05,3373.0,40.9,129330.0,61481.0,2393.0,934.0,361.0,62.0,57.0,965.254052491111,8791.330260681027,17707.773852105394,59029.80766102483,144681.17130217302,59.089009611366485,284.9204769769954,False,True,False,2025-10-23,PA,12/18/19,12/18/19,Yes,,,,,30661290.53513184
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Wellness - New Castle,809 Sampson Street,New Castle,16101,,Ayr Wellness,809 Sampson St,New Castle,16101,41.00983428955078,-80.36000061035156,87003.0,2634.6981312003127,33.02199935913086,Ayr Wellness,61aca58b2812db3a0e8bd64e,10/16/20,10/16/20,Yes,,,,,PA_0086,42.0,73.0,400.0,42073000400.0,4.0,1713.0,34.3,17474.0,19055.0,1175.0,61.0,29.0,0.0,6.0,635.7533696398445,5110.753931644011,13659.348992699412,32683.80602242012,49833.47648432806,8.170212765957446,151.45338404497235,False,True,False,2025-10-23,PA,10/16/20,10/16/20,Yes,,,,,29293828.407839257
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Restore Integrative Wellness Center - Yeadon,735 Church Lane,Yeadon,19050,,Restore Integrative Wellness Center,735 Church Ln,Yeadon,19050,39.93307113647461,-75.2497787475586,86456.0,3132.316312522329,27.601299285888672,Restore Integrative Wellness Center,617902d89fc6ff56e29d17f9,2/14/22,2/14/22,Yes,,,,,PA_0087,42.0,45.0,402100.0,42045402100.0,4021.0,5197.0,52.4,59922.0,34935.0,4284.0,604.0,109.0,26.0,15.0,1644.5705628397056,25674.6174644072,101480.94607486996,341681.43160715606,975823.6353150392,17.600373482726425,503.3450221139085,False,True,False,2025-10-23,PA,2/14/22,2/14/22,Yes,,,,,26741433.896517057
PA,regulator_with_placer,True,94.6,fuzzy,addr:91|city:100|zip:100,Beyond Hello - Dickson City,832 Scranton Carbondale Highwa,Dickson City,18519,,BEYOND / HELLO,832 Scranton Carbondale Hwy,Dickson City,18519,41.46559524536133,-75.64707946777344,85908.0,12247.02797708495,7.014599800109863,BEYOND / HELLO,628e1f814a12fa1077e4d16d,11/8/22,11/8/22,Yes,,,,,PA_0088,42.0,69.0,111600.0,42069111600.0,1116.0,2720.0,47.7,59703.0,35416.0,2193.0,313.0,150.0,13.0,45.0,230.60450633464913,2584.81757966595,8186.393391915568,43900.970751021465,140938.80299628153,23.757409940720475,73.52210352811777,False,True,False,2025-10-23,PA,11/8/22,11/8/22,Yes,,,,,95818359.67609118
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,7891 Peach St.,Erie,16509,,Curaleaf,7891 Peach St,Erie,16509,42.050533294677734,-80.08158874511719,85711.0,6868.308666077205,12.47920036315918,Curaleaf,60a391b56b7a694c7c956ebe,3/8/22,3/8/22,Yes,,,,,PA_0089,42.0,49.0,11202.0,42049011202.0,112.02,7303.0,50.0,70542.0,42333.0,5598.0,1049.0,677.0,154.0,52.0,88.37401558230776,964.5668166451612,5277.903337088215,29196.400247250243,147272.3295807787,34.51232583065381,28.17570057980155,False,True,False,2025-10-23,PA,3/8/22,3/8/22,Yes,,,,,671311874.2310692
PA,regulator_with_placer,True,91.6,fuzzy,addr:86|city:100|zip:100,Trulieve - Philadelphia,1222-1226 Arch Street,Philadelphia,19107,,Trulieve,1222 Arch St,Philadelphia,19107,39.953895568847656,-75.16069030761719,80969.0,4601.086682169425,17.59779930114746,Trulieve,600018e779364106f1345643,1/8/22,1/8/22,Yes,,,,,PA_0090,42.0,101.0,500.0,42101000500.0,5.0,3292.0,33.2,68977.0,49029.0,2910.0,727.0,317.0,330.0,81.0,6020.82773609712,72735.57601020893,166310.75023821613,468583.32790885976,1071423.2999309178,50.0,1847.4522069826708,False,True,False,2025-10-23,PA,1/8/22,1/8/22,Yes,,,,,4615134.542465583
PA,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Restore Integrative Wellness Center - Philade,957-963 Frankford Avenue,Philadelphia,19125,,Restore Integrative Wellness Center,957 Frankford Ave,Philadelphia,19125,39.96568298339844,-75.13412475585938,79569.0,5788.05716953989,13.747099876403809,Restore Integrative Wellness Center,617902d89fc6ff56e29d17f9,5/30/18,5/30/18,Yes,,,,,PA_0091,42.0,101.0,14300.0,42101014300.0,143.0,1888.0,33.9,127520.0,84368.0,1651.0,648.0,342.0,189.0,104.0,2454.447653182285,31189.40091198633,83325.77229723496,396959.14501391526,1098819.2254686402,77.71047849788008,532.103780747776,False,True,False,2025-10-23,PA,5/30/18,5/30/18,Yes,,,,,9189743.65701392
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Wellness - Gibsonia,112 Northtowne Sq,Gibsonia,15044,,Ayr Wellness,112 Northtowne Sq,Gibsonia,15044,40.63774871826172,-79.94049072265625,79157.0,8141.044231021604,9.723199844360352,Ayr Wellness,61aca58b2812db3a0e8bd64e,6/21/21,6/21/21,Yes,,,,,PA_0092,42.0,3.0,408001.0,42003408001.0,4080.01,5650.0,48.4,136141.0,68607.0,4124.0,1209.0,1090.0,182.0,148.0,186.83288773706855,2215.39003124052,5898.423761684156,21287.659343745017,84239.23810751313,63.74878758486906,51.83724704813647,False,True,False,2025-10-23,PA,6/21/21,6/21/21,Yes,,,,,282295704.98624825
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Verilife - State College,1820 S. Atherton Street,State College,16801,,Verilife,1820 S Atherton St,State College,16801,40.784637451171875,-77.83296203613281,76763.0,5769.441601776566,13.305100440979004,Verilife,66b3d1fae1fdc11b8321b525,4/23/22,4/23/22,Yes,,,,,PA_0093,42.0,27.0,11702.0,42027011702.0,117.02,6053.0,50.9,100188.0,56966.0,4741.0,1264.0,842.0,108.0,501.0,381.81761036644696,4273.622353326436,19066.54512988945,55334.04567314399,91314.93092356724,57.26639949377768,51.66696493637144,False,True,False,2025-10-23,PA,4/23/22,4/23/22,Yes,,,,,303427874.722401
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Somerset,250 Stoystown Rd,Somerset,15501,,Sunnyside,250 Stoystown Rd,Somerset,15501,40.011253356933594,-79.07485961914062,74857.0,7701.099981525583,9.72029972076416,Sunnyside,61ed699b873a701e0aea037b,6/28/23,6/28/23,Yes,,,,,PA_0094,42.0,111.0,21100.0,42111021100.0,211.0,1790.0,38.7,26053.0,29446.0,1331.0,72.0,28.0,0.0,0.0,352.8809027697096,3194.4121925256486,6164.555164339236,11305.82672464034,19832.480677354917,7.513148009015777,149.35822126698974,False,True,False,2025-10-23,PA,6/28/23,6/28/23,Yes,,,,,31039995.526678372
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Verilife - Quakertown,895 S. West End Blvd.,Quakertown,18951,,Verilife,895 S West End Blvd,Quakertown,18951,40.42174530029297,-75.34435272216797,73118.0,3100.6114279313033,23.58180046081543,Verilife,66b3d1fae1fdc11b8321b525,11/20/21,11/20/21,Yes,,,,,PA_0095,42.0,17.0,106401.0,42017106401.0,1064.01,8250.0,45.5,99042.0,43214.0,5579.0,1261.0,834.0,86.0,143.0,301.9478410764625,3675.9499807650895,10950.278731670343,25737.8985123906,68788.14148105448,41.65621079046424,96.26802522019584,False,True,False,2025-10-23,PA,11/20/21,11/20/21,Yes,,,,,221957404.3523372
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Liberty - Philadelphia,8900 Krewstown Road,Philadelphia,19115,,Liberty Cannabis,8900 Krewstown Road,Philadelphia,19115-4517,40.08298110961914,-75.04984283447266,72477.0,3688.002882166594,19.652099609375,Liberty Cannabis,643581a32fdf945086ecaecc,7/16/18,7/16/18,Yes,,,,,PA_0096,42.0,101.0,34400.0,42101034400.0,344.0,7951.0,48.1,118397.0,54272.0,6177.0,1226.0,961.0,171.0,107.0,1600.4920921203277,18644.118973043976,55659.49789528819,203566.3830558264,729067.0872527217,39.906103286384976,557.3177728484658,False,True,False,2025-10-23,PA,7/16/18,7/16/18,Yes,,,,,36950184.600696765
PA,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Rise - Philadelphia,3903 Aramingo Ave,Philadelphia,19137,,RISE Cannabis,3903 Aramingo Ave #101,Philadelphia,19137,39.99782943725586,-75.08700561523438,71459.0,4192.200947626324,17.045700073242188,RISE Cannabis,633415c5c0a23d43dd5c7656,6/17/23,6/17/23,Yes,,,,,PA_0097,42.0,101.0,37900.0,42101037900.0,379.0,4874.0,39.0,81528.0,42018.0,3915.0,1018.0,671.0,33.0,0.0,1903.570877732757,20169.985498882907,70748.30758882865,280230.9100591813,982935.5360389748,43.984674329501914,830.8648488658553,False,True,False,2025-10-23,PA,6/17/23,6/17/23,Yes,,,,,15193327.205057995
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Beyond Hello - Stroudsburg,852 N. 9th St.,Stroudsburg,18360,,BEYOND / HELLO,852 N 9th St,Stroudsburg,18360,40.98978805541992,-75.21217346191406,70952.0,3263.676377431804,21.739900588989254,BEYOND / HELLO,628e1f814a12fa1077e4d16d,10/27/21,10/27/21,Yes,,,,,PA_0098,42.0,89.0,300901.0,42089300901.0,3009.01,5188.0,38.0,70625.0,32957.0,3161.0,527.0,421.0,50.0,60.0,442.7002483857868,5052.94162702005,11924.326728754962,28868.363560109505,56778.17171055277,33.47042075292629,134.2126772503801,False,True,False,2025-10-23,PA,10/27/21,10/27/21,Yes,,,,,100116159.0639676
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - New Castle,2622 W. State Street,New Castle,16101,,RISE Cannabis,2622 W State St,New Castle,16101,41.01464080810547,-80.39978790283203,68775.0,9749.372956046393,7.054299831390381,RISE Cannabis,633415c5c0a23d43dd5c7656,12/17/19,12/17/19,Yes,,,,,PA_0099,42.0,73.0,10600.0,42073010600.0,106.0,2218.0,47.6,75000.0,34068.0,1691.0,255.0,113.0,21.0,29.0,81.6959454923234,781.5066447158831,3244.0885361064943,15657.198490710454,47427.512637766646,24.719101123595504,26.046575835763132,False,True,False,2025-10-23,PA,12/17/19,12/17/19,Yes,,,,,220550809.4508305
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Verilife - Shamokin,520 N. Shamokin Street,Shamokin,17872,,Verilife,520 N Shamokin St,Shamokin,17872,40.79179763793945,-76.55133056640625,68380.0,1778.492184386314,38.448299407958984,Verilife,66b3d1fae1fdc11b8321b525,8/3/20,8/3/20,Yes,,,,,PA_0100,42.0,97.0,81700.0,42097081700.0,817.0,1618.0,37.9,37874.0,18058.0,1064.0,82.0,2.0,0.0,1.0,2173.269914761324,7526.204349359394,10470.455674428888,16325.619464209532,28242.14486570924,7.988721804511279,507.83879769598366,False,True,False,2025-10-23,PA,8/3/20,8/3/20,Yes,,,,,8251832.28026759
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Columbia Care - Wilkes-Barre,765 Kidder Street,Wilkes-Barre,18702,,Columbia Care Wilkes-Barre,765 Kidder St,Wilkes-Barre,18702,41.249908447265625,-75.84332275390625,68211.0,5082.3704252164935,13.421099662780762,,,12/3/18,12/3/18,Yes,,,,,PA_0101,42.0,79.0,201500.0,42079201500.0,2015.0,2573.0,33.4,45330.0,19171.0,1540.0,116.0,48.0,13.0,0.0,735.9943341634237,6105.535559883203,16818.05183948676,59832.11578068232,137456.2407485489,11.493506493506493,335.8245640194274,False,True,False,2025-10-23,PA,12/3/18,12/3/18,Yes,,,,,19843810.84051519
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Verilife - Plymouth Meeting,601 W. Germantown Pike,Plymouth Meeting,19462,,Verilife,601 W Germantown Pike,Plymouth Meeting,19462,40.117767333984375,-75.28665924072266,67269.0,4578.3650479858625,14.69279956817627,Verilife,66b3d1fae1fdc11b8321b525,11/6/21,11/6/21,Yes,,,,,PA_0102,42.0,91.0,210600.0,42091210600.0,2106.0,4302.0,47.1,138600.0,61128.0,3308.0,839.0,362.0,89.0,198.0,747.3426048681935,5445.057446679702,13960.863973817024,74014.8320891055,267626.0404059199,44.98186215235792,338.54070206850145,False,True,False,2025-10-23,PA,11/6/21,11/6/21,Yes,,,,,32912226.825078968
PA,regulator_with_placer,True,87.4,fuzzy,addr:79|city:100|zip:100,Trulieve - Zelienople,22095 Perry Highway Suite 301,Zelienople,16063,,Trulieve,22095 Perry Hwy #301,Zelienople,16063,40.75509262084961,-80.11793518066406,67248.0,4649.657651698207,14.463000297546388,Trulieve,600018e779364106f1345643,11/20/18,11/20/18,Yes,,,,,PA_0103,42.0,19.0,911800.0,42019911800.0,9118.0,8317.0,44.2,102553.0,50671.0,5902.0,1543.0,602.0,159.0,84.0,54.156924892559985,621.9047163083877,2680.977677161234,16405.15085214767,63064.01165313826,40.4608607251779,17.266492758546256,False,True,False,2025-10-23,PA,11/20/18,11/20/18,Yes,,,,,1247556785.1113284
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - Mercer,225 Westside Square Drive,Mercer,16137,,RISE Cannabis,225 Westside Square Dr,Mercer,16137,41.141990661621094,-80.16100311279297,67140.0,2866.9640420591595,23.418500900268555,RISE Cannabis,633415c5c0a23d43dd5c7656,4/17/23,4/17/23,Yes,,,,,PA_0104,42.0,85.0,33100.0,42085033100.0,331.0,4826.0,42.8,74228.0,36017.0,3333.0,562.0,306.0,23.0,65.0,25.40190890352632,228.61718013174672,655.9101483663387,3690.861207256793,21032.80145936525,28.682868286828683,8.09872194564436,False,True,False,2025-10-23,PA,4/17/23,4/17/23,Yes,,,,,1543364764.451796
PA,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Columbia Care - Allentown,3025 W Tilghman Street,Allentown,18104,,Columbia Care Allentown,3025 Tilghman St,Allentown,18104,40.59879302978515,-75.5255126953125,66940.0,3131.5494816715714,21.375999450683594,,,12/17/18,12/17/18,Yes,,,,,PA_0105,42.0,77.0,6102.0,42077006102.0,61.02,6008.0,47.2,120222.0,55193.0,4471.0,1191.0,436.0,106.0,249.0,1287.3826823680722,10896.406721256955,26894.933848458233,109469.61363609345,277310.42503350903,44.33012748825766,364.33746044318326,False,True,False,2025-10-23,PA,12/17/18,12/17/18,Yes,,,,,42709437.24829144
PA,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,Trulieve - York,"2300 E Market Street, Suite L",York,17402,,Trulieve,2300 E Market St,York,17402,39.972843170166016,-76.68098449707031,66357.0,2672.861682538958,24.826200485229492,Trulieve,600018e779364106f1345643,5/26/21,5/26/21,Yes,,,,,PA_0106,42.0,133.0,10210.0,42133010210.0,102.1,3385.0,38.5,77838.0,40421.0,2435.0,479.0,421.0,14.0,0.0,628.8551356757187,5811.515009584389,18162.927187784077,73385.6825182501,175497.56335246895,37.53593429158111,151.8559423769573,False,True,False,2025-10-23,PA,5/26/21,5/26/21,Yes,,,,,57733067.555809565
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Philadelphia,1221 Chestnut Street,Philadelphia,19107,,Sunnyside,1221 Chestnut St,Philadelphia,19107,39.9507942199707,-75.16106414794922,65429.0,6461.740627443793,10.12559986114502,Sunnyside,61ed699b873a701e0aea037b,6/21/21,6/21/21,Yes,,,,,PA_0107,42.0,101.0,500.0,42101000500.0,5.0,3292.0,33.2,68977.0,49029.0,2910.0,727.0,317.0,330.0,81.0,8954.811252047173,76622.43952803995,169675.83352895232,455548.81912696286,1046461.136818412,50.0,1847.4522069826708,False,True,False,2025-10-23,PA,6/21/21,6/21/21,Yes,,,,,4615134.542465583
PA,regulator_with_placer,True,91.2,fuzzy,addr:92|city:84|zip:100,RISE - Cranberry Township,20808 Route 19,Cranberry Township,16066,,RISE Cannabis,20808 Rte 19,Cranberry Twp,16066,40.71489715576172,-80.1034164428711,64654.0,6254.256455701644,10.337599754333496,RISE Cannabis,633415c5c0a23d43dd5c7656,3/31/20,3/31/20,Yes,,,,,PA_0108,42.0,19.0,912001.0,42019912001.0,9120.01,5673.0,35.1,140648.0,60288.0,3735.0,1396.0,1071.0,99.0,72.0,300.11440426087745,2833.746230006067,8593.84842163269,36002.117919686454,82338.47586931038,70.62918340026773,100.24910565830338,False,True,False,2025-10-23,PA,3/31/20,3/31/20,Yes,,,,,146564917.73682988
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ethos - Montgomeryville,921 Bethlehem Pike,Montgomeryville,18936,,Ethos Dispensary - Montgomeryville,921 Bethlehem Pike,Montgomeryville,18936,40.23435592651367,-75.23868560791016,64616.0,4292.195497434431,15.05430030822754,,,8/25/20,8/25/20,Yes,,,,,PA_0109,42.0,91.0,200602.0,42091200602.0,2006.02,8774.0,43.7,130988.0,60357.0,6295.0,2391.0,959.0,113.0,210.0,786.3033882753447,7049.686507107481,18732.170493617246,68451.51677223216,212648.39300320213,58.34789515488483,250.6918881862374,False,True,False,2025-10-23,PA,8/25/20,8/25/20,Yes,,,,,90647347.532514
PA,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Ascend Dispensary - Cranberry Township,20013 US-19,Cranberry Township,16066,,Ascend Cannabis,20013 U.s. 19,Cranberry Township,16066,40.675392150878906,-80.0996322631836,64418.0,6733.494920857932,9.566800117492676,Ascend Cannabis,63d03f601011db3834270ead,6/12/24,6/12/24,Yes,,,,,PA_0110,42.0,19.0,912200.0,42019912200.0,9122.0,3454.0,46.2,98432.0,49748.0,2561.0,953.0,457.0,23.0,81.0,418.4986581689985,3288.7886221416716,9620.21612848638,37463.938160317266,97386.61206591064,59.11753221397892,186.83273981506397,False,True,False,2025-10-23,PA,6/12/24,6/12/24,Yes,,,,,47881428.92329793
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Altoona,590 W. Plank Road,Altoona,16602,,Zen Leaf,590 W Plank Rd,Altoona,16602,40.46895980834961,-78.40776062011719,63624.0,9569.101609796042,6.648900032043457,Zen Leaf,6339460fbe9a4e5069dfcd70,2/3/21,2/3/21,Yes,,,,,PA_0111,42.0,13.0,10600.0,42013010600.0,106.0,2126.0,50.0,66528.0,36156.0,1675.0,293.0,161.0,18.0,18.0,124.82119542513506,3749.333178962755,8461.022179805415,31556.677689822875,73003.9448298285,29.253731343283583,32.889277322529765,False,True,False,2025-10-23,PA,2/3/21,2/3/21,Yes,,,,,167419746.9893348
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Philadelphia,4502 City Avenue,Philadelphia,19131,,Sunnyside,4502 City Ave,Philadelphia,19131,40.00298309326172,-75.22154235839844,63314.0,2882.757450778932,21.96299934387207,Sunnyside,61ed699b873a701e0aea037b,11/2/18,11/2/18,Yes,,,,,PA_0112,42.0,101.0,12100.0,42101012100.0,121.0,3144.0,50.5,53377.0,38530.0,2680.0,427.0,363.0,142.0,37.0,2215.1435292751426,17603.211508113858,40976.89103067423,254078.13425012477,1251045.4595900115,36.156716417910445,857.5620830281651,False,True,False,2025-10-23,PA,11/2/18,11/2/18,Yes,,,,,9495431.79806442
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Delta 9 Pittsburgh,211 52nd Street,Pittsburgh,15201,,Sunnyside,211 52nd St,Pittsburgh,15201,40.48102188110352,-79.95480346679688,62246.0,5661.24909087345,10.995100021362305,Sunnyside,61ed699b873a701e0aea037b,10/17/19,10/17/19,Yes,,,,,PA_0113,42.0,3.0,101100.0,42003101100.0,1011.0,2484.0,33.2,84609.0,49958.0,2248.0,729.0,426.0,119.0,104.0,1357.1351308645803,10782.488450682122,36545.9251924698,144707.27846078377,434390.57043894415,61.29893238434164,440.95134037479767,False,True,False,2025-10-23,PA,10/17/19,10/17/19,Yes,,,,,14590113.699465478
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve - South Philadelphia,300 Packer Avenue,Philadelphia,19148,,Trulieve,300 Packer Ave,Philadelphia,19148,39.90763092041016,-75.15463256835938,60822.0,3559.235937202648,17.088499069213867,Trulieve,600018e779364106f1345643,7/26/19,7/26/19,Yes,,,,,PA_0114,42.0,101.0,980701.0,42101980701.0,9807.01,0.0,,,,0.0,0.0,0.0,0.0,0.0,629.291311280642,18616.466592914003,60814.67792273266,197752.73535033345,663358.7488711828,,0.0,False,False,False,2025-10-23,PA,7/26/19,7/26/19,Yes,,,,,44277683.53526301
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Vytal Options - Fogelsville,7720 Main St.,Fogelsville,18051,,Vytal Options,7720 Main St,Fogelsville,18051,40.583099365234375,-75.62818145751953,60494.0,4407.705923153775,13.724599838256836,,,9/27/21,9/27/21,Yes,,,,,PA_0115,42.0,77.0,6205.0,42077006205.0,62.05,4361.0,44.5,114609.0,55342.0,3111.0,640.0,510.0,38.0,59.0,116.97295408471908,1106.5799782056388,3293.2524797321835,23012.191454404903,98072.86327041702,40.083574413371906,33.65727030845082,False,True,False,2025-10-23,PA,9/27/21,9/27/21,Yes,,,,,335586860.2678696
